artist	title
Death Cab for Cutie	You Can Do Better Than Me (Album Version)
Soltero	Bleeding Hearts
Tiny Vipers	Campfire Resemblance (Album)
Soltero	Hands Up
Nirvana	Tourette's
Pantera	A New Level [Live Version]
Michael Bublé	Spider-Man Theme [Junkie XL Remix]
Michael Bublé	Smile (Live)
Coldplay	Talk (Francois K Dub)
Yellowcard	Breathing
Pantera	This Love  (Remastered LP Version)
Walls Of Jericho	Ember Drive
Guns N' Roses	Sympathy For The Devil
Tears For Fears	The Working Hour
Golden Earring	Radar Love
Train	I'm Not Waiting In Line
The White Stripes	My Doorbell (Album Version)
Train	Explanation
Train	Get Out
Jack Johnson	Fall Line
Train	Skyscraper
The Black Keys	Leavin' Trunk
The Black Keys	If You See Me
The Black Keys	Countdown
Buckcherry	Lit Up
The Black Keys	Aeroplane Blues
Sade	Cherry Pie
Train	When I Look To The Sky
Kings Of Leon	Charmer
Boyz II Men	End Of The Road
Damien Rice	Cheers Darlin'
Michael Sembello	Maniac
Shakira	Lo Imprescindible
Emmy The Great	The Catch
Guns N' Roses	Breakdown
OneRepublic	Made For You
Sara Bareilles	Winter Song
Phoenix	Love Like A Sunset
Casting Crowns	Who Am I (Medium without background vocals)
Lupe Fiasco	Put You On Game (Explicit Album Version)
Phoenix	Consolation Prizes
Rammstein	AMOUR
Phoenix	Long Distance Call
Phoenix	Lost And Found
Phoenix	North
Phoenix	One Time Too Many
Boys Noize	Kontact Me
Damien Rice	Elephant
Damien Rice	Accidental Babies
Friendly Fires	White Diamonds
Creedence Clearwater Revival	Sailor's Lament
Phoenix	Second To None
Friendly Fires	Paris
Cut Copy	Going Nowhere
The Prodigy	Their Law (Featuring Pop Will Eat Itself)
The All-American Rejects	Bite Back
The Pussycat Dolls	Love The Way You Love Me
The Pussycat Dolls	Elevator
Rihanna	The Last Time
Andrés Cepeda	Tengo Ganas
Amy Winehouse	I Heard Love Is Blind
Andrés Cepeda	Voy a Extrañarte
Andrés Cepeda	Canción Rota
The All-American Rejects	Can't Take It
Pendulum	Granite [Dillinja remix]
Chase & Status	End Credits
The Killers	Uncle Jonny
Kelly Clarkson	Walk Away
Arcade Fire	The Well And The Lighthouse
Yeah Yeah Yeahs	Miles Away
Coldplay	Only Superstition
Plies	I Am The Club (Explicit Album Version)
Foals	Balloons (Single version)
Prince	I Feel For You
Taking Back Sunday	I Am Fred Astaire (Album Version)
Taking Back Sunday	You're So Last Summer (Album Version)
Pantera	Becoming [Live Version]
LL Cool J	Doin' It
Prince & The Revolution	Let's Go Crazy (LP Version)
Marilyn Manson	I Put A Spell On You
Beyoncé	Dangerously In Love
Zac Brown Band	Different Kind Of Fine (Album)
Zac Brown Band	Sic 'Em On A Chicken (Album)
Zac Brown Band	It's Not Ok (Album)
HYPOCRISY	The Quest
Feist	Lonely Lonely
Stars	The first five times
Billy Currington	That's How Country Boys Roll
Laura Marling	Ghosts
Shakira	Pienso En Ti
Kelly Clarkson	Addicted
Soltero	Rosie Day
Soltero	If I Had A Chance
John Mayer	I'm Gonna Find Another You
My Chemical Romance	Drowning Lessons
Lange	Nearly Home
Air France	Windmill Wedding
Coldplay	Talk (Junkie XL Remix)
Miley Cyrus	Dream
Toby Keith	Courtesy Of The Red_ White And Blue (The Angry American)
The Smiths	Pretty Girls Make Graves
The Smiths	Heaven Knows I'm Miserable Now
The Smiths	Hand In Glove
Interpol	The Scale
Interpol	Next Evil
Interpol	Narc
Interpol	Not Even Jail
Interpol	Pioneer to The Falls
Interpol	Who Do You Think
Red Hot Chili Peppers	Death Of A Martian (Album Version)
Lil Scrappy	I'm Back (Album Version)
A Perfect Circle	Judith (Renholder Remix) (Explicit)
3 Doors Down	I Feel You
3 Doors Down	So I Need You
3 Doors Down	It's The Only One You've Got
3 Doors Down	Runaway
3 Doors Down	Your Arms Feel Like home
3 Doors Down	These Days
3 Doors Down	Give It To Me
3 Doors Down	The Road I'm On
3 Doors Down	Who Are You
3 Doors Down	Away From The Sun
3 Doors Down	She Don't Want The World
3 Doors Down	Changes
matchbox twenty	Soul (Album Version)
Alicia Keys	Karma
Natiruts	Pode Ser
Chromeo	Tenderoni (MSTRKRFT Remix)
Cut Copy	Lights & Music
Girl Talk	Hand Clap
Van Halen	(Oh) Pretty Woman (Remastered Album Version)
Deana Carter	She's Good For You
Slipknot	Purity (Album Version)
Tito El Bambino	Me Da Miedo
Four Tet	Love Cry
Death Cab for Cutie	I Will Possess Your Heart (Radio Edit)
DMX	The Rain
Asking Alexandria	Hiatus (feat. NO)
Muse	Agitated [Live From Le Zenith]
Player	Baby Come Back
Dierks Bentley	Free And Easy (Down The Road I Go) (Live)
Dierks Bentley	Come A Little Closer
Metallica	Stone Dead Forever
Pantera	Cat Scratch Fever (Remastered LP-From "Detroit Rock City")
AFI	The Great Disappointment
AFI	Paper Airplanes (makeshift wings)
AFI	Bleed Black
AFI	Dancing Through Sunday
AFI	Summer Shudder
AFI	Silver And Cold
Steely Dan	Kid Charlemagne
Muse	Map Of Your Head
The Lonely Island	Punch You In The Jeans
Soundgarden	Pretty Noose
Audioslave	Doesn't Remind Me
Duran Duran	Rio
Modest Mouse	The Whale Song
Rage Against The Machine	Calm Like A Bomb
England Dan & John Ford Coley	Love Is The Answer (Single Version)
The Whitest Boy Alive	Fireworks (bonus track)
Skillet	Rebirthing [Acoustic]
Sick Puppies	Master Of The Universe
Yeah Yeah Yeahs	Faces
Björk	Big Time Sensuality
Beastie Boys	Body Movin'
Queens Of The Stone Age	Into The Hollow
Alice In Chains	Lesson Learned
Hans Zimmer_ James Newton Howard	Molossus
No Te Va Gustar	Como Brillaba tu Alma
Paolo Nutini	Caledonia [live at garage Glasgow]
Parachute	The New Year
Lady GaGa	Fashion
Damien Rice	Eskimo - Album Version (not as hidden track)
Masta Killa	Ringing Bells
The Human League	Human
Chromeo	Outta Sight
Alice In Chains	Rain When I Die
Blink-182	Mutt
The Kooks	Time Awaits
John Mayer	I Don't Need No Doctor
Garbage	Bleed Like Me
the bird and the bee	I'm a Broken Heart
The Kooks	You Don't Love Me
Yeah Yeah Yeahs	Dudley
Massive Attack	Butterfly Caught (Radio Edit)
Amy Winehouse	Amy Amy Amy / Outro
Eric Church	Sinners Like Me
Eric Church	Carolina
Rammstein	FRüHLING IN PARIS
Five Finger Death Punch	Crossing Over
Five Finger Death Punch	Undone
Avenged Sevenfold	Chapter Four
Avenged Sevenfold	Seize The Day (Album Version)
Aventura	All Up 2 You (feat. Akon_ Wisin & Yandel)
Avril Lavigne	Naked
Green Day	Letterbomb [feat. Green Day & The Cast Of American Idiot] (Album Version)
Evanescence	Good Enough
Alejandro Sanz	La Margarita Dijo No
Green Day	Song Of The Century (Album Version)
Alejandro Sanz	¿Lo Ves? [Piano Y Voz]
Green Day	Sassafras Roots (Album Version)
Green Day	Christian's Inferno (Album Version)
Avenged Sevenfold	Second Heartbeat
Avenged Sevenfold	Sidewinder (Album Version)
Lady GaGa	Boys Boys Boys
Taylor Swift	Forever & Always
Nickelback	Leader Of Men
Train	She's On Fire
The Decemberists	The Queens Rebuke/The Crossing
Aventura	Soy Hombre (feat. Arturo Sandoval)
Aventura	Peligro
Aventura	Su veneno
Aventura	Yo quisiera amarla
Band Of Horses	The General Specific (Album)
Adam Lambert	Strut
Adam Lambert	A Loaded Smile
3 Doors Down	Running Out Of Days
Adam Lambert	Master Plan
Juanes	Damelo
Blur	Country House
Octopus Project	Bees Bein' Strugglin'
Octopus Project	Upmann
Octopus Project	Loud Murmuring
Octopus Project	Truck
The All-American Rejects	The Last Song
Francesca Battistelli	Beautiful_ Beautiful (Album)
Mayday Parade	Jersey (Album)
All Time Low	Hello_ Brooklyn
Evanescence	Breathe No More (Live in Europe)
Supertramp	It's Raining Again
Supertramp	Dreamer
Train	Calling All Angels
3OH!3	IMNOTYOURBOYFRIENDBABY (Amended Album Version)
Tegan And Sara	Nineteen (Album Version)
Van Halen	Best Of Both Worlds (Remastered Album Version)
Gerry Rafferty	Baker Street (Edit)
Hot Chip	Careful
Devendra Banhart	Ay Mama
Devendra Banhart	Autumn's Child
Devendra Banhart	The Body Breaks
Jason Mraz	Wordplay (Album Version)
The Blizzard	Kalopsia
Josh Turner	Firecracker
All Time Low	Break Your Little Heart
All Time Low	Sick Little Games
All Time Low	Break Out! Break Out!
Staind	Right Here (Album Version)
Muse	I Belong To You [+Mon Coeur S'Ouvre A Ta Voix]
Muse	Darkshines [Live From Le Zenith]
The Black Keys	Junior's Widow
Rihanna	Lemme Get That
Swizz Beatz	Big Munny
Swizz Beatz	Top Down
Rihanna	Question Existing
Ok Go	What To Do
The Black Keys	Work Me
Ok Go	You're So Damn Hot
Chromeo	Since You Were Gone
Chromeo	Way Too Much
Chromeo	You're So Gangsta
James Blunt	One Of The Brightest Stars  (Album Version)
Horse Feathers	In Our Blood
Lady GaGa	LoveGame
The Killers	Glamorous Indie Rock and Roll
Charttraxx Karaoke	Jailbreak
Kanye West	Skit #1 (Kanye West/Late Registration)
Andrés Cepeda	Sabrá Dios
Big Tymers / Gotti / TQ / Mikkey	Sunny Day
Dr. Dre / Devin a/k/a The Dude / Snoop Dogg	Fuck You
Darius Rucker	History In The Making
Huey Lewis And The News	Stuck With You
Johnny Hates Jazz	Shattered Dreams
Enya	On Your Shore
Enya	Miss Clare Remembers
Godsmack	I Stand Alone
Katy Perry	One Of The Boys
Justin Timberlake	Take It From Here
Rihanna	Willing To Wait
Casting Crowns	Praise You With The Dance
Rihanna / will.i.am	Photographs
Eminem / Dr. Dre	Hell Breaks Loose
The Northern Pikes	Girl With a Problem
Rihanna	Selfish Girl
Miley Cyrus	Right Here
Maroon 5	Goodnight Goodnight
Ok Go	C-C-C-Cinnamon Lips
Modest Mouse	Fire It Up
Kings Of Leon	Fans
Devendra Banhart	Bad Girl
Death Cab for Cutie	Photobooth (Rolling Stone Original)
Phoenix	Lisztomania
Rise Against	Boy's No Good
The Killers	Who Let You Go?
A Perfect Circle	A Stranger
Rise Against	Halfway There
Arcade Fire	Black Wave/Bad Vibrations
Radiohead	Fitter Happier
My Chemical Romance	Demolition Lovers
Foo Fighters	No Way Back
A Perfect Circle	The Nurse Who Loved Me
A Perfect Circle	Magdalena
Lifehouse	Had Enough
A Perfect Circle	Sleeping Beauty
Rise Against	Black Masks & Gasoline
Blink-182	Dumpweed
Rise Against	Blood-Red White & Blue
Blink-182	Online Songs
Radiohead	Climbing Up The Walls
Arcade Fire	In The Backseat
A Perfect Circle	Orestes
Fabolous	Can't Deny It [featuring Nate Dogg] [Explicit Version]
Incubus	Quicksand
Radiohead	Fast-Track
Montell Jordan	This Is How We Do It
Damien Rice	Amie
Beyoncé	I'd Rather Go Blind
Aaliyah	More Than A Woman
Shakira	Vuelve
Andrew Bird	Anonanimal
Taylor Swift	SuperStar
Ricardo Arjona	Historia Del Portero
A Day To Remember	Welcome To The Family
Radiohead	Lozenge Of Love
Radiohead	Meeting In The Aisle
Radiohead	Blow Out
Radiohead	Go To Sleep
Radiohead	Inside My Head
Radiohead	India Rubber
Lifehouse	Disarray
matchbox twenty	Black & White People (LP Version)
The All-American Rejects	Top Of The World
Blufeld	On A Deeper Level
Skillet	Rebirthing (Album Version)
Alanis Morissette	Forgiven (Acoustic Album Version)
Bon Jovi	Roulette
Bon Jovi	Come Back
Bon Jovi	She Don't Know Me
Arcade Fire	Neighborhood #4 (Kettles)
Linkin Park	Leave Out All The Rest (Single Version)
Jason Mraz	Unfold (Eagles Ballroom Live Version)
Radiohead	Sulk
Radiohead	In Limbo
Bloc Party	Signs
Marc Anthony	El Ultimo Beso
Marc Anthony	Hasta Ayer
Band Of Horses	Lamb on the Lam (In the City) (Album)
Eels	Guest List
Casting Crowns	To Know You
Cameo	Word Up
Ben Folds	Zak And Sara
Brand New	Mix Tape
Brand New	Soco Amaretto Lime
Death Cab for Cutie	Brothers on a Hotel Bed (Rolling Stone Original)
Boyz II Men	On Bended Knee
Spice Girls	Say You'll Be There (Single Mix)
DJ Khaled	Put Your Hands Up (feat. Young Jeezy_ Rick Ross_ Plies & Schife)
Two Door Cinema Club	I Can Talk (Golden Bug Remix)
Shakira	La Pared
Shakira	Que Me Quedes Tu
The Pussycat Dolls	Halo
Jason Aldean	Hicktown
Garbage	Queer
Sugar Ray	Every Morning (LP Version)
Klaus Badelt	Swords Crossed
Klaus Badelt	Blood Ritual
Nirvana	Love Buzz
Nirvana	Mr. Moustache
Casting Crowns	Until The Whole World Hears
Pantera	5 Minutes Alone [Live Version]
Tenth Avenue North	You Are
Tenth Avenue North	Satisfy
José González	Teardrop
Kanye West	Roses
Zero 7	Home (Album Version)
Tegan And Sara	Are You Ten Years Ago (Album Version)
Björk	Human Behaviour
Tegan And Sara	Floorplan (Album Version)
Morcheeba	Charango (Feat: Pace Won)
Portishead	Seven Months
Swizz Beatz	You Know Your Boy Did That
Klaus Schulze	North Of the Yukon
Swizz Beatz	Product Man
Rise Against	Swing Life Away (Acoustic)
Enya	Orinoco Flow
Colbie Caillat	Battle
The Whitest Boy Alive	Borders
Dropkick Murphys	For Boston (Album Version)
Dropkick Murphys	Tessie
Dropkick Murphys	Johnny_ I Hardly Knew Ya
Arctic Monkeys	My Propeller
Little People	Moon
Crystal Castles	Suffocation
Damian Marley / Nas	Road To Zion
Travis Tritt	Here's A Quarter [Call Someone Who Cares]
Incubus	Consequence
Incubus	Deep Inside
Incubus	Make Yourself
Angus & Julia Stone	Hollywood
The Killers	Bling (Confession Of A King)
Gorillaz	All Alone
Avril Lavigne	When You're Gone
Dropkick Murphys	Kiss Me_ I'm Sh*tfaced
Damien Rice	Older Chests
The Smiths	I Know It's Over
The Notorious B.I.G.	Get Money
No Te Va Gustar	No Te Quiero Acá
Blind Melon	Tones Of Home
Tommy James And The Shondells	Crystal Blue Persuasion
The Everly Brothers	Wake Up Little Suzie
Evanescence	Snow White Queen
Amy Winehouse	What Is It About Men
Amy Winehouse	Know You Now
Amy Winehouse	Take The Box
Amy Winehouse	Intro / Stronger Than Me
Placebo	Protège Moi
3 Doors Down	Be Somebody
Rihanna	If It's Lovin' That You Want
Calle 13	La Hormiga Brava
The Lonely Island	Normal Guy
Justin Timberlake	LoveStoned/I Think She Knows
The Lonely Island / Jack Black	Sax Man
The Lonely Island	Ras Trent
Sade	Sally
Jack Johnson	Dreams Be Dreams
Cat Power	Maybe Not
The Smiths	Girl Afraid
The Smiths	Well I Wonder
Rammstein	Bück Dich
Nickelback	Shakin' Hands (Album Version)
Maroon 5	Makes Me Wonder
Staind	Everything Changes (Album Version)
Nirvana	Serve The Servants
The Velvet Underground / Nico	Run Run Run
Paramore	Decode [Acoustic Version]
MGMT	Lady Dada's Nightmare
Modest Mouse	I've Got It All (Most)
The Decemberists	The Wanting Comes In Waves (Reprise)
Ratatat	Imperials
The Decemberists	July_ July!
The Decemberists	Margaret In Captivity
MGMT	Song For Dan Treacy
MGMT	Brian Eno
Ratatat	Mi Viejo
Modest Mouse	March Into The Sea
Coldplay	Postcards From Far Away
Laura Marling	What He Wrote
Camera Obscura	The Sweetest Thing
Katy Perry	Electric Feel
Miley Cyrus	East Northumberland High
The All-American Rejects	Breakin'
Kanye West	Big Brother
Kings Of Leon	Dusty
The Killers	Human
The All-American Rejects	Too Far Gone
Miley Cyrus	G.N.O. (Girl's Night Out) (Live)
Rihanna	Let Me
Kelly Clarkson	Just Missed The Train
Rihanna	Music Of The Sun
The All-American Rejects	My Paper Heart
Coldplay	Proof
Kanye West	Late
Katy Perry	Hot N Cold (Innerpartysystem Main)
Miley Cyrus	Wake Up America
Queens Of The Stone Age	Battery Acid
Radiohead	Like Spinning Plates (Live)
MGMT	The Handshake
Queens Of The Stone Age	Sick_ Sick_ Sick
Kanye West	We Don't Care
The Notorious B.I.G.	Big Poppa
Shakira	Poem To A Horse
King Tubby	Dub On My Mind Dub
Muse	Knights of Cydonia (Live)
Shinedown	Simple Man (Album Version)
Carrie Underwood	I Told You So
Dio	Rainbow In The Dark
Gorillaz	November Has Come
Gorillaz	Every Planet We Reach Is Dead
Flobots	Mayday!!!
The Killers	Tidal Wave
The Killers	Why Don't You Find Out For Yourself
The Killers	Read My Mind
The Killers	A Crippling Blow
The Killers	Andy_ You're A Star
The Killers	Joy Ride
The Killers	Neon Tiger
Nirvana	Frances Farmer Will Have Her Revenge On Seattle
Pixies	Tame
Audioslave	The Last Remaining Light
Daft Punk	Around The World / Harder Better Faster Stronger
Miranda Lambert	Mama_ I'm Alright
Glen Hansard & Marketa Irglova	Sleeping? (Album version)
Queens Of The Stone Age	River In The Road
Marina And The Diamonds	I Am Not a Robot
Marina And The Diamonds	Mowgli's Road (Single)
The New Pornographers	Sing Me Spanish Techno
Nick Drake	' Cello Song
Incubus	A Certain Shade Of Green
Daddy Yankee	Temblor
Iron And Wine	Communion Cups and Someone's Coat (Album)
Swizz Beatz	It's Me B*#@hes
Josh Groban	Vincent (Starry_ Starry Night) (Album Version)
Spice Girls	Stop
Miley Cyrus	Girls Just Wanna Have Fun
Sting	Fortress Around Your Heart
Eric Prydz	Pjanoo
Red Hot Chili Peppers	Slow Cheetah (Album Version)
Derek & The Dominos / Eric Clapton	Layla
Godsmack	Straight Out Of Line
Sting	When We Dance
Coldplay	In My Place (Live In Sydney)
Coldplay	Yellow (Live In Sydney)
Coldplay	Clocks (Live In Sydney)
Maroon 5	Losing My Mind
Jason Aldean	Who's Kissing You Tonight
Marina And The Diamonds	Obsessions
Creed	Don't Stop Dancing
The Killers	Four Winds
Deadmau5	Sometimes Things Get_ Whatever
Deadmau5	Some Kind Of Blue
Air France	Collapsing At Your Doorstep
Air France	Introduction
Crystal Castles	Year Of Silence
Crystal Castles	I Am Made Of Chalk
Die Mooskirchner	Reisende Freunde
Slipknot	Before I Forget (Album Version)
Staind	Open Your Eyes (Explicit LP Version)
The Casualties	Fight For Your Life
Rihanna	Mad House
The Notorious B.I.G.	Everyday Struggle (Album Version)
Andrés Cepeda	Sé Morir
Camila	Todo Cambio
Arctic Monkeys	Secret Door (Explicit)
Arctic Monkeys	Potion Approaching
Edward Sharpe & The Magnetic Zeros	Black Water
Edward Sharpe & The Magnetic Zeros	Simplest Love
Metallica	Of Wolf And Man
LMFAO	Scream My Name
LMFAO	Lil' Hipster Girl
LMFAO	Bounce
Ratatat	Party With Children
The Smiths	Half A Person
The Smiths	Still Ill
The Notorious B.I.G.	Would You Die For Me (Featuring Lil' Kim & Puff Daddy) (Album Version)
Damien Rice	Lonelily
Damien Rice	Moody Mooday
Incubus	Summer Romance (Anti-Gravity Love Song)
The Avett Brothers	Beside the Yellow Line
The Avett Brothers	Wanted Man
Placebo	Bulletproof Cupid
Yeah Yeah Yeahs	Kiss_ Kiss
Moby	Yeah
Rammstein	SPRING
Daft Punk	Harder Better Faster Stronger (Alive Radio Edit 2007)
Basshunter	Boten Anna [Radio edit]
Feist	Gatekeeper
Colbie Caillat	Dreams Collide
The Notorious B.I.G.	Things Done Changed (Amended Version)
The Notorious B.I.G.	Suicidal Thoughts (Album Version)
Miley Cyrus	Breakout
Miley Cyrus	As I Am
Jack Johnson	They Do_ They Don't
3OH!3	HOLLERTILYOUPASSOUT (Explicit Album Version)
3 Doors Down	The Better Life
3 Doors Down	This Time
Fabolous	Can't Let You Go featuring Mike Shorey & Lil' Mo  (Main LP Version)
Gorillaz	Sound Check (Gravity)
Nazan Öncel	Atiyosun
Nightwish	Bye Bye Beautiful
Skillet	Monster (Alternate Radio Version)
CKY	Sink Into The Underground
Franz Ferdinand	This Fire
Rammstein	WIENER BLUT
Death Cab for Cutie	I Will Possess Your Heart  (Album Version)
Shakira	The Day and the Time (featuring Gustavo Cerati)
The Kooks	Down To The Market
The Killers	Human
Staind	Suffer (LP Version)
Four Tet	She Moves She
Lily Allen	Absolutley Nothing
Lifehouse	Come Back Down
Lifehouse	Better Luck Next Time
Billy Currington	Good Directions
Mayday Parade	Black Cat (Album)
Josh Turner	Long Black Train
Arcade Fire	Ocean Of Noise
Arcade Fire	(Antichrist Television Blues)
Mayday Parade	Just Say You're Not Into It
Mayday Parade	Still Breathing (Album Version)
Billy Currington	That's Just Me
Radiohead	Melatonin
Violeta Parra	Que dira el santo padre
Black Eyed Peas	Feel It
Anberlin	Alexithymia
Vienio & Pele	Automotywacja
Sanctus Real	Lead Me
Muse	Hoodoo
The Strokes	Clampdown
Scissor Sisters	She's My Man
Maná	Cuando los ángeles lloran
Andrés Cepeda	Mi Generación
Tears For Fears	Laid So Low (Tears Roll Down)
Iration	Love/Hate
Iration	Let Me Inside
Mariah Carey	Through The Rain
Keyshia Cole	We Could Be
Florence + The Machine	Falling
Florence + The Machine	Girl With One Eye (Bayou Percussion Version)
Florence + The Machine	Ghosts (Demo)
Amy Winehouse	Back To Black
The All-American Rejects	Straightjacket Feeling
Amy Winehouse	Teach Me Tonight
Jason Aldean	Not Every Man Lives
Cage The Elephant	Ain't No Rest For The Wicked (Radio Version)
Nickelback	Breathe (Album Version)
Sugar Ray	When It's Over (Remastered Album Version)
Audioslave	Bring Em Back Alive
All Time Low	A Party Song (The Walk of Shame)
Eric Church	Where She Told Me To Go
All Time Low	Keep The Change_ You Filthy Animal
Chikita Violenta	War
The Notorious B.I.G.	Nasty Girl (Featuring Diddy_ Nelly_ Jagged Edge and Avery Storm) (Explicit Album Version)
Marina And The Diamonds	Hollywood (Album Version)
Metallica	The Ecstasy Of Gold
The Temper Trap	Love Lost
Rush	Limelight
Trey Songz	Kinda Lovin (Album Version)
Red Hot Chili Peppers	Universally Speaking (Album Version)
Modest Mouse	Heart Cooks Brain
Yann Tiersen	Father Is Late
Infected Mushroom	In Front Of Me
Josh Groban	Let Me Fall (From Cirque du Soleil) (Album Version)
Alanis Morissette	Mary Jane (Acoustic Album Version)
Dierks Bentley	How Am I Doin' (w/o  intro or outro)
Disturbed	Land Of Confusion (Album Version)
Bowerbirds	Matchstick Maker
Lady GaGa	LoveGame
Dropkick Murphys	The Rocky Road to Dublin (Album Version)
GROVER WASHINGTON_ JR.	Till You Return To Me
Train	Sweet Rain
Ellie Goulding	Fighter Plane
Masta Killa	Brooklyn King
Lil Scrappy	Like Me (Amended Version)
All Time Low	Lullabies
Ambrosia	You're The Only Woman
Ambrosia	Biggest Part Of Me (Remastered Version)
Ambrosia	How Much I Feel
Michael Bublé	Georgia On My Mind (Album Version)
Radney Foster	Half Of My Mistakes
Radney Foster	Drunk On Love
Evanescence	All That I'm Living For
Ludovico Einaudi	Nefeli
Shakira	Gitana
Red Hot Chili Peppers	Dosed (Album Version)
Red Hot Chili Peppers	If (Album Version)
Röyksopp	Sombre Detune
The White Stripes	Im Slowly Turning Into You
Yeah Yeah Yeahs	No No No
Justice	Genesis
The White Stripes	You Dont Know What Love Is (You Just Do What Youre Told)
Yeah Yeah Yeahs	Tick
Kanye West	The New Workout Plan
Daft Punk	Revolution 909 (Roger Sanchez Remix)
Traveling Wilburys	She's My Baby (2007 Remastered LP Version)
Phoenix	Congratulations Revisited
Casting Crowns	Praise You In This Storm (Medium w/o background vocals)
Basshunter	DotA (Radio Edit)
Radiohead	Packt Like Sardines In A Crushed Tin Box
Brand New	Not The Sun
Brand New	Luca
Metallica	Better Than You
Nightwish	Nemo
Iron Maiden	The Evil That Men Do (1998 Digital Remaster)
Radiohead	Packt Like Sardines In A Crushed Tin Box
The Whitest Boy Alive	Don't Give Up
Cage The Elephant	Psycho Killer
Jason Mraz	Common Pleasure [Eagles Ballroom Live Version]
Jason Mraz	Dialogue
Enrique Iglesias	Experiencia Religiosa
Brand New	Handcuffs
Iration	The End
Billy Talent	River Below
John Legend	Show Me
John Legend	Each Day Gets Better
Mariah Carey	I'll Be Lovin' U Long Time
Legião Urbana	Por Enquanto
Nando Reis	O Segundo Sol
Avril Lavigne	The Best Damn Thing
Kanye West	I Wonder
The Grascals	Where I Come From
Nickelback	Hangnail (Album Version)
Nickelback	Should've Listened (Album Version)
Nickelback	Do This Anymore (Album Version)
Nickelback	Learn The Hard Way
Cat Power	Hate
José González	Deadweight On Velveteen
Gorillaz	Fire Coming Out Of The Monkey's Head
Passion Pit	Moth's Wings
Laura Marling	Cross Your Fingers (Single Version)
Rammstein	Asche Zu Asche
Phoenix	I'm An Actor
Morcheeba	Rome Wasn't Built In A Day
Fonseca	Arrepentida
Juanes	Para Ser Eterno
Juanes	Que Pasa
Maná	Ana
Juanes	Rosario Tijeras
Juanes	Sueños
Don Omar	Cuentale
Ricardo Arjona	Quien Diria
Sly & The Family Stone	Hot Fun In The Summertime
Ray LaMontagne	All The Wild Horses
Avenged Sevenfold	I Won't See You Tonight Part 1
Billy Currington	Next Time
Brad Paisley	Rainin' You
A Fine Frenzy	What I Wouldn't Do
Toby Keith	Weed With Willie
Evanescence	Missing (Live in Europe)
Binary Star	Honest Expression
Modest Mouse	Satellite Skin
Black Eyed Peas	Third Eye
Miley Cyrus	Obsessed
Casting Crowns	East To West
Skillet	Collide (Album Version)
Skillet	Looking For Angels (Album Version)
Bloodhound Gang	Pennsylvania
The Notorious B.I.G.	Who Shot Ya (Explicit Album Version)
Muse	Overdue
Muse	Spiral Static
Muse	Sober
Kanye West	Street Lights
Beirut	Rhineland (Heartland)
Beirut	Mount Wroclai (Idle Days)
Maroon 5	Secret
Bon Iver	Woods
Amy Winehouse	'Round Midnight
OneRepublic	All This Time
Thievery Corporation	The Shining Path
Thievery Corporation	Transcendence
Brand New	Last Chance to Lose Your Keys
Luke Bryan	All My Friends Say
Mayday Parade	Get Up (Album Version)
Mayday Parade	I Swear This Time I Mean It (Album Version)
Rise Against	Anywhere But Here
Rise Against	Weight Of Time
Rise Against	Everchanging
Rise Against	Torches
Rise Against	Broken English
Coldplay	See You Soon (Live In Sydney)
Slightly Stoopid	Older
The Notorious B.I.G.	The What
Daddy Yankee	La Señal
Blind Melon	Toes Across The Floor
Jodeci	Come & Talk To Me
Gorillaz	Man Research (Clapper)
Yellowcard	Empty Apartment
Michael Bublé	You'll Never Know (Live Version)
Avenged Sevenfold	Burn It Down (Album Version)
Michael Bublé	The Way You Look Tonight (Album Version)
Disturbed	Pain Redefined (Album Version)
Michael Bublé	Comin' Home Baby [Duet With Boyz II Men] (Album Version)
Michael Bublé	That's Life (Album Version)
Three Drives	Greece 2000
Michael Bublé	Grown-Up Christmas List (Album Version)
Yellowcard	Miles Apart
Daddy Yankee	Cuentame
Rage Against The Machine	Sleep Now In The Fire
Rammstein	TE QUIERO PUTA!
Rammstein	Wollt Ihr Das Bett In Flammen Sehen?
Train	Ramble On
Metallica	Carpe Diem Baby
Metallica	Slither
Guns N' Roses	There Was A Time
Metallica	(Anaesthesia) Pulling Teath
Josh Turner	South Carolina Low Country
Josh Turner	Everything Is Fine
Foo Fighters	Weenie Beenie
Coldplay	Fix You (Live)
matchbox twenty	The Difference (Album Version)
Snow Patrol	How To Be Dead
Leona Lewis	Better in time
Selena Gomez & The Scene	Falling Down
Bon Jovi	Hallelujah
Miley Cyrus	The Time Of Our Lives
The Smiths	William_ It Was Really Nothing
Creedence Clearwater Revival	Graveyard Train
Creedence Clearwater Revival	Keep On Chooglin'
Creedence Clearwater Revival	Penthouse Pauper
Beyoncé	Gift From Virgo
Michael Bublé	Call Me Irresponsible (Album Version)
The Smiths	The Hand That Rocks The Cradle (+ Sonny Boy)
Rihanna	Final Goodbye
Pavel Dobes	Vzpominky IV.
Secondhand Serenade	Goodbye
The All-American Rejects	Sunshine
Van Halen	Big Bad Bill (Is Sweet William Now) (Album Version)
matchbox twenty	I'll Believe You When (Album Version)
Linkin Park	Opening (Album Version)
Evanescence	Your Star
Band Of Horses	Infinite Arms
Band Of Horses	For Annabelle
Band Of Horses	Evening Kitchen
Bullet For My Valentine	Eye Of The Storm
Bullet For My Valentine	Deliver Us from Evil
