artist	title
Jimmy Eat World	Cautioners
Justin Bieber / Jessica Jarrell	Overboard
Eric Church	These Boots
Taylor Swift	Come In With The Rain
Katy Perry	Thinking Of You
Justin Bieber	Bigger
Klaus Badelt	He's A Pirate
The Pussycat Dolls / Missy Elliott	Whatcha Think About That
The Smiths	Panic
Vienio & Pele	Automotywacja
Miike Snow	Burial
Miike Snow	Black & Blue
Miike Snow	Song For No One
Vampire Weekend	Campus (Album)
Brand New	Failure by Design
Howard Jones	No One Is To Blame
Sergio Caputo	Blu Elettrico
Miike Snow	Silvia
Two Door Cinema Club	Do You Want It All ?
Miike Snow	Animal
Vampire Weekend	M79 (Album)
Two Door Cinema Club	Something Good Can Work
Two Door Cinema Club	Eat That Up_ It's Good For You
Two Door Cinema Club	Come Back Home
The Velvet Underground	Train Round The Bend (LP Version)
Miike Snow	Faker
Rise Against	Survive
Sanctus Real	Lead Me
Washed Out	Feel It All Around
Next	Too Close
Bone Thugs-N-Harmony	Tha Crossroads
Avril Lavigne	Things I'll Never Say
Chromeo	Call Me Up
Carpenters	(They Long To Be) Close To You
Carpenters	Yesterday Once More
Jonas Brothers	Year 3000
Crosby_ Stills_ Nash and Young	Our House
Stevie Wonder	Knocks Me Off My Feet
The Pussycat Dolls	In Person
Kanye West	Family Business
Carpenters	Goodbye To Love
Tech N9NE Collabos featuring Big Scoob_ Krizz Kaliko	Dysfunctional (feat. Big Scoob & Krizz Kaliko)
Carlos Y José	El Chubasco
Alice In Chains	Them Bones
Colt Ford	Dirt Road Anthem (feat. Brantley Gilbert)
The Magic Numbers	The Mule
Air France	Karibien
Yann Tiersen	Lara's Castle
ATB	Let U Go
Air France	Maundy Thursday
Cat Stevens	Sitting
Cake	Rock 'n' Roll Lifestyle
Pixies	Rock A My Soul
Battles	Race : Out
Battles	Race : In
Scissor Sisters	Lights
Air France	No Excuses
Cat Stevens	Lady D'Arbanville
Air France	Beach Party
Boom Bip	From Left To Right
Explosions In The Sky	Catastrophe And The Cure
Max Richter	Old Song
Max Richter - Tilda Swinton	Shadow Journal
La Renga	Cuando Estés Acá
La Renga	Hablando De La Libertad
Explosions In The Sky	So Long_ Lonesome
Explosions In The Sky	First Breath After Coma
Air France	June Evenings
Carlton Livingston_ Shabba Ranks	Rumours
Abba	Waterloo
Cat Stevens	The First Cut Is The Deepest
Air France	Never Content
Billy Currington	Growin' Up Down There
Air France	No Way Down
Tycho	The Disconnect
Ulrich Schnauss	On My Own
Electric Light Orchestra	Mama (2001 Edit)
Manowar	The Gods Made Heavy Metal
Jay-Z	Intro
dEUS	Secret Hell
Lamb Of God	Pathetic
Creedence Clearwater Revival	Green River
Train	Brick By Brick
Fonseca	Hace Tiempo
New Found Glory	Understatement
Ska-P	A La Mierda
Biffy Clyro	Many Of Horror
Steely Dan	Deacon Blues
Nonpalidece	Danger Man
Rise Against	The Strength To Go On
Disturbed	Forgiven (Album Version)
Rise Against	Injection
Jason Mraz	Did You Get My Message? (Live From Montalvo)
Aphrodite's Child	Babylon
Rise Against	Hero Of War
Yeasayer	Love Me Girl
Disturbed	Just Stop (Album Version)
Rise Against	Behind Closed Doors
Rise Against	Swing Life Away
Rise Against	Paper Wings
Disturbed	I'm Alive (Album Version)
War Of Ages	Absence of Fear
Yeasayer	Mondegreen
Rise Against	The Dirt Whispered
Rise Against	Blood To Bleed
Disturbed	Meaning Of Life (Album Version)
Fat Freddy's Drop	Dark Days
Yeasayer	Madder Red
Drowning Pool	Love & War
Bullet For My Valentine	Waking The Demon
Estopa	Rumba Ke Tumba
Sick Puppies	My World
Incubus	Dig
Iration	Time Bomb
Simple Plan	Generation (Album Version)
Michael Franti & Spearhead / Cherine Anderson	Soundsystem
Breaking Benjamin	Forget It
Yeasayer	Sunrise
Iration	Let Me Inside
matchbox twenty	How Far We've Come (Album Version)
White Lion	Little Fighter
Camera Obscura	Swans
Shinedown	Sound Of Madness (Album Version)
CKY	Behind The Screams
Avril Lavigne	Keep Holding On
Gang Starr	Work (Explicit)
Masta Killa	No Said Date
Snow Patrol	Crack The Shutters
10 Years	Wasteland
Rise Against	Long Forgotten Sons
CKY	Familiar Realm
Refused	Reach Out
The Red Jumpsuit Apparatus	Your Guardian Angel
Lifehouse	All That I'm Asking For
Bullet For My Valentine	Tears Don't Fall
Green Day	Last Of The American Girls (Album Version)
Rise Against	Audience Of One
Travis	Sing
The Red Jumpsuit Apparatus	Cat And Mouse
K-OS	Crabbuckit
Erykah Badu	Back In The Day
Royal Philharmonic Orchestra/Yehudi Menuhin	Symphony No. 1 in A flat Op. 55: II.     Allegro molto -
The Streets	The Irony Of It All (Album Version)
Jamiroquai	Little L
Ludacris / Nate Dogg	Area Codes
Kris Kross	Jump
The Kingsmen	Louie Louie
Beck	Orphans
Van Halen	Runnin' With The Devil
The Rolling Stones	Turd On The Run
Mariah Carey	Through The Rain
Travis	Turn
Usher	There Goes My Baby
Keyshia Cole	We Could Be
Bebe	Siete Horas
Groove Armada	Look Me in the Eye Sister
Paramore	Fences (Album Version)
Eminem / Dr. Dre	Say What You Say
Alex Ubago	Que pides tu?
Eminem / Dr. Dre / 50 Cent	Crack A Bottle
Phoenix	Holdin' On Together
Westside Connection	Bow Down
J-Black & Masta Ace	Hellbound
Eminem	As The World Turns
Blackstreet	Taja's Lude (Interlude)
Hey Monday	Should've Tried Harder
Finger Eleven	Paralyzer
No Doubt	Get On The Ball
Eminem	Still Don't Give A Fuck
Sonic Syndicate	Affliction
50 Cent	P.I.M.P.
Dierks Bentley	What Was I Thinkin'
DUNCAN SHEIK	Barely Breathing (LP Version)
12 Stones	Games You Play
Dierks Bentley	Settle For A Slowdown
Edwyn Collins	A Girl Like You
Brian McKnight	Back At One
Aerosmith	Crazy
Aerosmith	Dude (Looks Like A Lady)
Kollaa Kestää	Musti Sotakoira (2007 Digital Remaster)
Q-Tip	You
Nas / Damian "Jr. Gong" Marley / Lil Wayne / Joss Stone	My Generation
Amy Winehouse	Help Yourself
Alesana	The Last Three Letters
Starflyer 59	When You Feel The Mess
Amy Winehouse	Stronger Than Me
LMFAO / Lil Jon	Shots
Paolo Nutini	Tricks Of The Trade (album)
Lily Allen	Smile
Camila	Besame
LMFAO	I'm In Miami Bitch
Five Finger Death Punch	Salvation
Amy Winehouse	Wake Up Alone
Amy Winehouse	Fuck Me Pumps
Custom Blue	Structure
Kanye West / T-Pain	Good Life
Madonna	Holiday
David Bisbal	Silencio
The Shins	Sleeping Lessons (Album)
John Butler Trio	Betterman (full-length/album version)
The Whitest Boy Alive	Above You
Eric B. & Rakim	Paid In Full
Plain White T S	All That We Needed
Michael Jackson	The Way You Make Me Feel
The Black Keys	240 Years Before Your Time
The Black Keys	Everywhere I Go
SOJA	I Dont Wanna Wait
Kings Of Leon	Molly's Chambers
New Order	The Perfect Kiss (Live version from Video)
Dr. Dre / Thomas Chong / Mary J. Blige / Rell	The Message/ Outro
Jason Aldean	Not Every Man Lives
Fort Minor [Featuring Holly Brook And Jonah Matranga]	Where'd You Go (Featuring Holly Brook & Jonah Matranga) (Album Version)
Fantasia	Ain't Gon' Beg You
Lady GaGa	Disco Heaven
The Notorious B.I.G.	Hypnotize(Album Version)
The Blues Brothers	Soul Man (Live Version)
Live	Good Pain
The Police	Next To You
Beirut	Nantes
Eric Prydz	Call On Me
Wolfmother	Joker And The Thief
Local Natives	Wide Eyes
Audioslave	Bring Em Back Alive
Local Natives	Warning Sign
The String Cheese Incident	One Step Closer
Feist	Mushaboom
Slightly Stoopid	This Joint
All Time Low	A Party Song (The Walk of Shame)
Ben Folds	The Luckiest
Bobby Lee	Faith Works
Damian Marley / Stephen Marley / Black Thought	Pimpa's Paradise
Jack Johnson	The Cove
Martin Orford	Grand Designs
Stars	Take Me To The Riot
Jimi Hendrix	All Along The Watchtower
Darius Rucker	Forever Road
Snow Patrol	Signal Fire
The Smiths	Miserable Lie
The White Stripes	The Hardest Button To Button
Alexi Murdoch	Orange Sky
Chikita Violenta	War
The Notorious B.I.G.	Nasty Girl (Featuring Diddy_ Nelly_ Jagged Edge and Avery Storm) (Explicit Album Version)
Red Hot Chili Peppers	Snow [Hey Oh] (Album Version)
Blind Faith	Presence Of The Lord
Michael Jackson	In The Closet
Prince & The Revolution	Let's Go Crazy (LP Version)
The Prodigy	Firestarter
John Mayer	War Of My Life
Halestorm	What Were You Expecting (Album Version)
My Chemical Romance	Helena (So Long & Goodnight) (Album Version)
Wiz Khalifa	Say Yeah [Radio Edit]
Incubus	Oil And Water
Rush	Limelight
Jeremih	Birthday Sex
The Killers	Where The White Boys Dance
Guasones	Flores Negras
Snow Patrol	Make This Go On Forever
Broken Social Scene Presents: Brendan Canning	Possible Grenade
Dispatch	The General
Floetry	Say Yes
Queens Of The Stone Age	Go With The Flow
Death Cab for Cutie	Transatlanticism
Morcheeba	Big Calm
Eric Church	How 'Bout You
Jeff Buckley	Opened Once
Maroon 5	Little Of Your Time
Incubus	Drive
Muse	New Born
Eric Church	His Kind Of Money (My Kind Of Love)
Asian Dub Foundation	Rise To The Challenge
Eric Church	Hell On The Heart
Eric Church	Love Your Love The Most
Corinne Bailey Rae	Enchantment
Kings Of Leon	Be Somebody
Corinne Bailey Rae	Seasons Change
Imogen Heap	Goodnight and Go
Recoil	Backslider
Kutt Calhoun	N A Whitemanzeyez
Red Hot Chili Peppers	Universally Speaking (Album Version)
Ste Strausz	Le Million
Eric Church	Guys Like Me
Eric Church	Young And Wild
Bloc Party	Hunting For Witches
Muse	Space Dementia
James Blunt	Annie (Album Version)
James Blunt	High (Album Version)
Enya	How Can I Keep From Singing?
Vanessa Carlton	A Thousand Miles
Cat Power	The Moon
Cat Power	Where Is My Love
Rilo Kiley	The Absence Of God (Album Version)
Tracy Chapman	Fast Car (LP Version)
Arctic Monkeys	Old Yellow Bricks
Kinky	Soun Tha Mi Primer Amor
Ziggy Marley	Good Old Days
Okkervil River	Starry Stairs
Tom Petty	You Don't Know How It Feels (Album Version)
The Smiths	Asleep
Kato	Desert Walk (Feat. Outlandish)
Gorillaz	Clint Eastwood (Explicit)
ItaloBrothers	Stamp On The Ground
Sondre Lerche	I'll Be OK (Instrumental Reprise)
Gorillaz	Feel Good Inc (Album Version)
Alela Diane	Pigeon Song
Andrew Bird	Dark Matter
Green Day	¡Viva La Gloria! (Album Version)
Vince Gill	I Still Believe In You
Soltero	Step Through The Door
Foals	Olympic Airways
Saosin	I Never Wanted To
Foals	Heavy Water
Ratatat	Tropicana
Erin McKeown	Monday Morning Cold (band)
Ratatat	Tacobel Canon
Ratatat	Nostrand
Yeah Yeah Yeahs	Skeletons
The Shins	Red Rabbits (Album)
matchbox twenty	Disease (Album Version)
Ratatat	Kennedy
Nana Caymmi	Fim De Caso
Yeah Yeah Yeahs	Dull Life
Gillian Welch	One Little Song
Michael Jackson	She's Out Of My Life
Ratatat	Gettysburg
Metric	Poster Of A Girl
The Shins	Turn On Me (Album)
Josh Groban	Let Me Fall (From Cirque du Soleil) (Album Version)
Backstreet Boys	I Promise You (With Everything I Am)
Iron Maiden	Ghost Of The Navigator
The Decemberists	The Bachelor and the Bride
The Shins	A Comet Appears (Album)
Dierks Bentley	How Am I Doin' (w/o  intro or outro)
Ratatat	Mirando
Derek Webb	Please_ Before I Go
The Notorious B.I.G.	Notorious B.I.G. (Featuring Lil' Kim & Puff Daddy)(Album Version)
Notorious B.I.G.	Kick In The Door (Soundtrack Version) (Explicit)
Dr. Dre	Xxplosive
Muse	Invincible
the bird and the bee	Polite Dance Song
The Shins	Phantom Limb (Album)
The Shins	Australia (Album)
The Killers	Bones
Ratatat	Swisha
Foals	The French Open
Ratatat	Shempi
Spoon	Got Nuffin'
The Prodigy	Omen
Demon Hunter	Not I
Just Jack	Disco Friends
Glen Hansard & Marketa Irglova	Falling Slowly (Album version)
Kings Of Leon	Knocked Up
Hinder	Lips Of An Angel
Latin Playboys	Chinese Surprize
Joe Nichols	Talk Me Out Of Tampa
Brand New	Guernica
Brand New	Jaws Theme Swimming
Khia	My Neck_ My Back
Barão Vermelho	Pro Dia Nascer Feliz
Bowerbirds	Bur Oak
Sepultura	Propaganda (Album Version)
Rolando Villazon/Evelino Pidò/Orchestre Philharmonique de Radio France	Roma_ Act 3: Je vais la voir! Tout mon être frémit de tendresse et d'espoir
Nickelback	Burn It To The Ground (Album Version)
Kid Rock	All Summer Long (Album Version)
Lifehouse	Crash And Burn
Audioslave	The Curse
Audioslave	Out Of Exile
Bowerbirds	Matchstick Maker
Café Tacvba	Las flores
Daddy Yankee	Ella Me Levanto
Capital Inicial	Fátima
Streetlight Manifesto	Point/Counterpoint (Album Version)
Andrés Cepeda	Embrujo
Duncan Dhu	En Algun Lugar
Streetlight Manifesto	A Better Place_ A Better Time (Album Version)
Mary J. Blige / John Legend	King & Queen
Streetlight Manifesto	Failing_ Flailing (Album Version)
Rise Against	Entertainment
Kris Allen	Live Like We're Dying
Dropkick Murphys	The Rocky Road to Dublin (Album Version)
Streetlight Manifesto	We Will Fall Together (Album Version)
Alex Gaudino Feat. Shena	Watch Out
Luis Fonsi	Vivo Muriendo
Remy Zero	Save Me (LP Version)
Don Omar	Virtual Diva
Ludovico Einaudi	Fly
Josh Turner	Everything Is Fine
Ruben Blades	Decisiones
D-12 / Obie Trice	Loyalty
Juanes	Amame
Jorge Oñate;Colacho Mendoza	Igual Que Aquella Noche
Maelo Ruiz	Te Va A Doler
Slightly Stoopid	Bandelero
Slightly Stoopid	Mellow Mood
GROVER WASHINGTON_ JR.	Till You Return To Me
Nine Inch Nails	Where Is Everybody?
Roger Creager	Things Look Good Around Here
K'naan / Kirk Hammett	If Rap Gets Jealous
Shakira	Underneath Your Clothes
Dominic Cooper / Amanda Seyfried	Lay All Your Love On Me
L'âme Immortelle	Brother Against Brother
Sade	Your Love Is King
Maxwell	This Woman's Work
Foreigner	Waiting For A Girl Like You
Family Force 5	Radiator
Journey	People
Steve Miller	Sacrifice
Sussie 4	Hambre De Ti
Mark Otten	Kalopsia
Masta Killa	Brooklyn King
Johnny Pacheco	Soy Hijo Del Siboney
Wu-Tang Clan	A Better Tomorrow
Pixies	Debaser
Gorillaz	Double Bass
Lil Scrappy	Like Me (Amended Version)
Lil Wayne	Hit Em Up
The Notorious B.I.G.	Come On (Featuring Sadat X)(Album Version)
Patty Griffin	Sweet Lorraine
Pixie Lott	Gravity
Plies	Somebody (Loves You) (Explicit Album Version)
Demon Hunter	Lead Us Home
Apocalyptica	One
Disturbed	Down With The Sickness (Album Version)
The Smiths	There Is A Light That Never Goes Out
Bullet For My Valentine	Scream Aim Fire
Bananarama	Venus
Arctic Monkeys	Teddy Picker (Explicit)
Rammstein	MEIN TEIL
Fergie / Will.I.Am	Fergalicious
Juan Fernando Velasco	Dicen (Album Version)
Pepper	Dry Spell (LP Version)
Foo Fighters	Everlong
Gorillaz	On Melancholy Hill
Nacho Cano	Música Para Una Boda
Stone Temple Pilots	Dead & Bloated (LP Version)
Beck	Girl
Cartola	Sala De Recepção
Matisyahu	King Without A Crown
The Fratellis	Whistle For The Choir
Belle & Sebastian	Funny Little Frog
Muse	Citizen Erased
Beastie Boys	Jimmy James
Beirut	Elephant Gun
bel canto	Rumour (Abstract Hip Hop Mix)
Yann Tiersen	A Quai
Ambrosia	Biggest Part Of Me (Remastered Version)
Ambrosia	How Much I Feel
Sense Field	Am I A Fool
Ibrahim Ferrer	Si Te Contara
Redman	Hardcore
Rancid	Ruby Soho (Album Version)
Marea	Por cuatro perras
Yung Joc featuring Bun B & Young Dro	I'm A G (feat. Bun B & Young Dro) (Explicit Album Version)
Bag Raiders	Fun Punch
Suzy Thompson	Kennedy Rag
Queens Of The Stone Age	Auto Pilot
Cherise	No Good 4 You
Cosmic Gate feat. Aruna	Under Your Spell
Bon Jovi	Have A Nice Day
Joy Division	Digital
Deepest Blue	Deepest Blue
Queens Of The Stone Age	In The Fade
The Motels	Only The Lonely
Slayer	Dissident Aggressor
Damien Rice	Eskimo - Album Version (not as hidden track)
Eddie Vedder	Long Nights
Eddie Vedder	Tuolumne
Eddie Vedder	Society
Twista	Sunshine (Feat. Anthony Hamilton) (Edited Album Version)
Eddie Vedder	Far Behind
Toro Y Moi	Minors
Eddie Vedder	No Ceiling
Eddie Vedder	End Of The Road
I'm From Barcelona	Rec & Play
Datarock	I Used To Dance With My Daddy (Radio Edit)
matchbox twenty	Bright Lights (Remastered Version)
Gwen Stefani	Now That You Got It
Ólafur Arnalds	3055
Traveling Wilburys	End Of The Line
Lily Allen	LDN (Switch Remix)
Beyonce & Shakira	Beautiful Liar
Shakira	Loba
Audioslave	Gasoline
Radney Foster	Half Of My Mistakes
Shop Boyz	Party Like A Rock Star
Silversun Pickups	Substitution (Album Version)
Akon / Snoop Dogg	I Wanna Love You
Tristan Prettyman	In Bloom
Nightwish	Meadows Of Heaven
Tyrone Wells	Along the Way
Destiny's Child featuring T.I. and Lil Wayne	Soldier
Bloc Party	Luno
Matt Costa	Sweet Rose
D-12	Keep Talkin'
The Temper Trap	Resurrection
Matt Costa	Lilacs
The White Stripes	Blue Orchid
Wolfmother	Love Train
Wolfmother	Apple Tree
Four Tet	Reversing
Franz Ferdinand	Ulysses
The Temper Trap	Fools
La Renga	Ser Yo
Ricardo Arjona	Primera Vez
The Boxmasters	Heartbreakin' Wreck
Eisbrecher	Adrenalin
The Temper Trap	Drum Song
The Doors	Spanish Caravan  [New Stereo Mix] (Advanced Resolution)
Nada Surf	In The Mirror
Marc Anthony	No Sabes Como Duele
Edward Sharpe & The Magnetic Zeros	I Come In Please
The Doors	Moonlight Drive [Version 1]
Leonard Cohen	I'm Your Man
Gorillaz	Last Living Souls
Fatboy Slim	Champion Sound
Cage The Elephant	Soil To The Sun
Twista	Girl Tonite [Featuring Trey Songz] [Explicit Album Version]
Postal Service	Natural Anthem (Album)
Within Temptation	The Truth Beneath The Rose
Bloc Party	Plans (Replanned by Mogwai)
Within Temptation	Angels (Album Version)
TV On The Radio	Crying
Train	Give Myself To You
The Offspring	Nitro (Youth Energy)
David Archuleta	A Little Too Not Over You
Miley Cyrus	The Driveway
The Black Keys	Same Old Thing
Newton Faulkner	Feels Like Home
Kevin Blechdom	Running Away
Schwervon!	Dinner
Xavier Rudd	Mana
The Black Keys	You're The One
Red Hot Chili Peppers	Dosed (Album Version)
Lucas Masciano	Besos
Cage The Elephant	Lotus
Nickel Creek	The Hand Song
Empire Of The Sun	Tiger By My Side
Apocalyptica	Pray
Cage The Elephant	Drones In The Valley
Cage The Elephant	James Brown
Kelly Price	I Know Who Holds Tomorrow
The White Stripes	Im Slowly Turning Into You
The New Pornographers	Chump Change
Long Piao Piao	Guo Ge Kuai Le Nian
Kamelot	Nothing Ever Dies
The White Stripes	You Dont Know What Love Is (You Just Do What Youre Told)
Ryan Adams	Anybody Wanna Take Me Home
Bloc Party	So Here We Are
Cassie	Long Way 2 Go (Album Version)
The Greenhornes	I've Been Down
Bob Welch	Ebony Eyes
Friendly Fires	Lovesick
Cobra Starship	Prostitution Is The World's Oldest Profession [and I_ Dear Madame_ Am A Professional] (Album Version)
Bloc Party	Helicopter
The Temper Trap	Rest
Cradle Of Filth	Her Ghost In The Fog
Yellowcard	Only One
Emerson Drive	I Should Be Sleeping
Taking Back Sunday	Cute Without The E (cut From The Team) (Album Version)
Animal Collective	Also Frightened
Taking Back Sunday	You Know How I Do (Album Version)
Olivier Darock	Miss You
TV On The Radio	Love Dog
Atlas Sound	Ativan
Lady GaGa	Beautiful_ Dirty_ Rich
Bad Religion	Infected
Girl Talk	Give and Go
Dexy's Midnight Runners	I Couldn't Help It If I Tried
Crosby_ Stills_ Nash & Young	Ohio
Bow Wow	Like You
Metallica	Am I Evil?
Shpongle	Monster Hit
Eels	Cancer For The Cure
The Misfits	Last Caress
Caribou (formerly Dan Snaith's Manitoba)	Subotnick
Stone Temple Pilots	Silvergun Superman (LP Version)
Steppenwolf	Born To Be Wild
Jamie Cullum	Oh God
Rihanna / Slash	ROCKSTAR 101
Forever The Sickest Kids / Chae Hawk	Hawkbot
Olivia Newton-John	Hochmah (Interlude)
José Gonzalez	Heartbeats
Death Cab for Cutie	The Ice Is Getting Thinner (Album Version)
A Perfect Circle	The Outsider
Tom Waits	Somewhere
Thrice	All That's Left
Jaci Velasquez	Something (Album Version)
Maelo Ruiz	No Te Quites La Ropa
Pearl Jam	Dissident
Mazzy Star	Bells Ring
Casting Crowns	Praise You In This Storm (Medium w/o background vocals)
Jimmy Eat World	Get It Faster
Basshunter	DotA (Radio Edit)
Bombay Bicycle Club	Dust On The Ground
Faith No More	Midlife Crisis
Max Morath	A Breeze From Alabama
Buckcherry	Next 2 You (Album Version)
The Stone Poneys	Different Drum
Rainbow	Stargazer
Bowerbirds	The Ticonderoga
Interpol	C'mere
Ellie Goulding	Starry Eyed
Bowerbirds	My Oldest Memory
Coldplay	A Whisper
Modest Mouse	Black Cadillacs
Ellie Goulding	Guns And Horses
The Offspring	It'll Be a Long Time (Album Version)
Rage Against The Machine	Take The Power Back
Relient K	I Need You
Rage Against The Machine	Fistful Of Steel
Bruce Dickinson	Faith
Jonas Brothers	When You Look Me In The Eyes
Godsmack	Someone In London
Nick Drake	Black Eyed Dog (Album Version)
Wilco	Impossible Germany
Jan & Dean	Waimea Bay
Band Of Horses	Marry Song (Album)
Band Of Horses	Window Blues (Album)
Flight Of The Conchords	Robots
Tears For Fears	Mad World
Sub Focus	Splash
Sanctus Real	Forgiven
Godsmack	Voodoo
Nine Inch Nails	Terrible Lie
Godsmack	Get Up_ Get Out!
Godsmack	Moon Baby
Godsmack	Now Or Never
Air	Run
Metallica	The Four Horsemen
Metallica	The Call Of Ktulu
David Bowie	Oh! You Pretty Things (1997 Digital Remaster)
The String Cheese Incident	Bigger Isn't Better
Rammstein	Adios
Iron Maiden	Dream Of Mirrors
Ellie Goulding	I'll Hold My Breath
Ratt	Lay It Down (2007 Remastered)
Dispatch	Two Coins
Neutral Milk Hotel	Untitled
Ratatat	Wildcat
Cream	I'm So Glad
Alison Krauss / Union Station	Down To The River To Pray
Ellie Goulding	Salt Skin
Ellie Goulding	Every Time You Go
Ben Folds	You Don't Know Me (featuring Regina Spektor)
Peggy Lee	I've Got The World On A String (1995 Digital Remaster)
Avril Lavigne	Anything But Ordinary
Bread	Baby I'm-A Want You (LP Version)
Moby	South Side
Miley Cyrus	Goodbye
Céline Dion	My Heart Will Go On
The Whitest Boy Alive	Don't Give Up
Dot Allison	Substance (Felix Da Housecat Remix)
The Airborne Toxic Event	Innocence
Jason Mraz	Common Pleasure [Eagles Ballroom Live Version]
Zero 7	End Theme
Zero 7	I Have Seen
Secret Garden	Papillon
James Taylor	That's Why I'm Here
Enrique Iglesias	Experiencia Religiosa
Metronomy	Danger Song
Damien Rice	Cold Water
We The Kings	Check Yes Juliet
Damien Rice	Delicate
Booker T. & The MG's	Groovin'  (LP Version)
A Fine Frenzy	Near To You
Glen Hansard & Marketa Irglova	The Swell Season (Album version)
Paramore	Ignorance (Album Version)
Yellowcard	Lights And Sounds
The Cranberries	Ode To My Family
Atreyu	Bleeding Is A Luxury (Album Version)
Stevie Wonder	You Are The Sunshine Of My Life
Kansas	Dust in The Wind
Yung Berg	Do That There (featuring Dude 'N Nem)
PJ Harvey	To Talk To You
Fall Out Boy	Sugar_ We're Goin Down
Vanessa Williams	Colors Of The Wind
Yellowcard	Way Away
The Academy Is...	We've Got A Big Mess On Our Hands (Album Edit)
Tonic	If You Could Only See
Opeth	When
Marty Stuart	Kiss Me_ I'm Gone
Caribou	Leave House
Keyshia Cole	Fallin' Out
Biffy Clyro	Cloud Of Stink
Fall Out Boy	Dance_ Dance
Biffy Clyro	Know Your Quarry
Sin Bandera	Kilometros
Shaggy	Boombastic
Aventura	Alexandra
Sara Bareilles	Between The Lines
Calle 13	Intro
Macaco	El Son De La Vida
Tracy Chapman	Behind The Wall (LP Version)
Nonpalidece	La Sonrisa
Damien Rice	I Remember
Pearl Jam	Encore Break
Slim Dusty	Long Black Road
The Specials	Too Hot
Depeche Mode	It's No Good (Single Version)
Stone Temple Pilots	Wicked Garden (LP Version)
Blur	Charmless Man
Don Omar	Amarga Vida
Pantera	Cemetary Gates (LP Version)
The Kooks	Do You Wanna
Metallica	Hit The Lights
Blur	The Universal
Nonpalidece	Reggae En El Universo
Macaco	Amor Marinero (Rosario)
Calle 13	Eléctrico
Benny Benassi Presents The Biz	Satisfaction
Stone Temple Pilots	Lady Picture Show (LP Version)
Billy Talent	River Below
Calle 13	Atrévete te te
John Legend	Each Day Gets Better
Calle 13 Featuring Café Tacuba	No Hay Nadie Como Tú
Blur	Parklife
Alejandro Sanz	No es lo mismo
Miley Cyrus	I Miss You
Basshunter	Walk On Water
Shakira	Se Quiere_ Se Mata
Rob Zombie	Demon Speeding
Thrice	Silhouette
DAVE MATTHEWS BAND	#40
Blink-182	Adam's Song
50 Cent	Heat
Nappy Roots [featuring Anthony Hamilton]	Po' Folks
DMX	One More Road To Cross
Thrice	Paper Tigers
DMX	Where The Hood At
Panic! At The Disco	London Beckoned Songs About Money Written By Machines (Album Version)
Outkast Featuring Killer Mike	The Whole World
DMX	X Gon' Give It To Ya
Nelly / David Banner / 8-Ball	Air Force Ones
Motion City Soundtrack	Point Of Extinction (Cd)
Yann Tiersen	Dishes
Lily Allen	22
Panic At The Disco	I Constantly Thank God For Esteban [Live In Chicago]
Panic At The Disco	Camisado [Live In Chicago]
Bullet For My Valentine	Just Another Star
Yann Tiersen	Mother's Journey
Yann Tiersen	Le Banquet
Band Of Horses	Compliments
EP	The First Single
A Fine Frenzy	The Minnow & The Trout
Cornershop	Brimful Of Asha - The Norman Cook Remix (Single Version)
Daddy Yankee	Que Tengo Que Hacer
P. Diddy	Last Night Featuring Keyshia Cole (Amended Album Version)
Akon	Clap Again
Belanova	Rosa Pastel
Simple Plan	Addicted (Radio Remix)
Brian Poole & The Tremeloes	I Can Dance
Camila	Abrazame  (Version Acustica)
Mariah Carey	I'll Be Lovin' U Long Time
Rise Against	Kotov Syndrome
Jimmy Eat World	Pain
Björk	Possibly Maybe
Cássia Eller	All Star
J. Holiday	Pimp In Me
Legião Urbana	Por Enquanto
Nando Reis	O Segundo Sol
Cat Power	Metal Heart
Cocorosie	The Moon Asked The Crow
Gang Gang Dance	Before My Voice Fails
Horse Feathers	Like Lavender
Dino Merlin	Na Vi
Sugarland	County Line
Rihanna	Rehab
Sugarland	Just Might (Make Me Believe)
DAVE MATTHEWS BAND	So Much To Say
Francesca Battistelli	I'm Letting Go (Album)
Taylor Swift	Jump Then Fall
Jason Mraz	After An Afternoon (Eagles Ballroom Live Version)
Sugarland	Something More
Kanye West	I Wonder
Sugarland	Joey
Sugarland	Settlin'
Ben Folds Five	Underground
DAVE MATTHEWS BAND	Long Black Veil
Jason Mraz	Geek In The Pink (Album Version)
Rihanna	Stupid In Love
The Offspring	Killboy Powerhead
DAVE MATTHEWS BAND	Steady As We Go
Sugarland	One Blue Sky
Anthrax	we're happy family
Rihanna / Sean Paul	Break It Off
Sugarland	These Are The Days
Angus & Julia Stone	Big Jet Plane
JET	Look What You've Done (Album Version)
Justin Bieber	Up
Amy Winehouse	Monkey Man
Helen Darling	The Best Of Both Worlds
Nickelback	Should've Listened (Album Version)
Jonas Brothers	Kids Of The Future
Plies	Ol' Lady (Explicit Album Version)
Akon	Keep You Much Longer
Pearl Jam	Inside Job
Flobots	There's A War Going On For Your Mind
Flobots	We Are Winning
Flobots featuring Tim McIlrath of Rise Against / Tim McIlrath	White Flag Warrior
Cat Power	Lived In Bars
Kanye West	Champion
Foo Fighters	Cold Day In The Sun
Destiny's Child	Jumpin'_ Jumpin'
Zac Brown Band	Toes (Album Version)
Rammstein	Rammstein
